merchant_number,all_transactions,harmonic,sum_amounts
62006362014246,25,1.071149999,47622008
62006362058189,88,6.6576367627,1281343013
62006362106113,23,0.3763388223,26991018
62006362036210,78,2.0900453196,211887232
62006362049535,11,0.27687988950000003,3499012
62006362013580,231,3.6918345361,45811508
62006362101352,44,2.2806611266,216725057
62006362062260,182,21.2264900216,87639016
62006362038075,6,0.7075825826000001,340005017
62006362059574,24,3.5766270036,51547012
62006362064179,97,9.3458219567,8866991000
62006362042253,18,1.3895750982,273008044
62006362100816,39,2.4101973676,98213012
62006362056198,29,1.2715742079,1776006008
62006362059752,24,1.1159071302,4276003103
62006362062970,9,0.4945043014,38103012
62006362016969,4,0.09712643680000001,13012
62006362006597,4,0.0566255778,22008
62006362102670,20,0.3363977315,1744852008
62006362024341,76,6.4781738197,16940517
62006362062090,3,0.0725713588,3012
62006362037005,3,0.0498507463,3015
62006362024680,17,0.2808284576,82235016
62006362106982,37,0.5663494543,13556013
62006362105008,35,0.9770298648,28139015
62006362018726,195,5.1996313789,48733012
62006362062545,10,1.5498140534,20062000
62006362054760,40,2.4092305214,5358699587
62006362100008,40,1.5201348467,96006012
62006362109229,81,1.1275222975,24757007
62006362109843,189,2.2492522381,325787007
62006362026749,25,0.8639964407,546978611
62006362042326,36,8.3357142857,147586000
62006362104534,8,0.16505455330000002,2835018
62006362100055,25,3.665215389,371039012
62006362066453,5,0.1017427349,5020
62006362100860,6,0.116397726,4685981
62006362068315,14,0.650129199,2050002008
62006362032958,46,1.6878264683,11411523
62006362110180,11,0.135726742,25802007
62006362066285,33,0.43590306910000004,6407018
62006362018734,24,0.664586713,29653012
62006362067331,21,1.8526148722,311501111
62006362034096,12,0.1953892085,989097464
62006362017212,6,0.1095182204,6113
62006362063862,3,0.067027027,3013
62006362105072,28,0.4370626507,13765019
62006362105939,9,0.1375687509,14404011
62006362068889,14,0.290420778,40153012
62006362106218,5,0.1147169368,5013014
62006362043295,39,2.011160484,4698016
62006362005179,4,0.0708128079,4025
62006362059471,104,3.4434236889,710937012
62006362058051,3,0.15591611730000002,3012
62006362022679,4,0.057154119,22008
62006362046422,3,0.049123022700000005,3010
62006362100247,5,0.1435897436,14018
62006362030482,2,0.0489795918,2011
62006362111145,2,0.0227302079,11004
62006362104610,14,0.2129620325,3663011
62006362053129,10,1.5106394435000001,17472012
62006362107912,3,0.0480392157,3011
62006362004911,7,0.5409482759,79024
62006362069610,38,12.2098115683,38279107
62006362100643,2,0.0378940309,2008
62006362015616,12,0.2001499425,1746013
62006362000644,6,0.1095585285,58503012
62006362107330,2,0.022727272700000002,2007
62006362067248,9,0.1314414563,1443008
62006362059021,9,0.6525828208000001,544012
62006362109471,1,0.014084507000000001,1002
62006362110272,1,0.0114942529,1003
62006362105310,4,0.1357142857,4009
62006362102021,2,0.05,2008
62006362055729,66,4.5099425724,1816878103
62006362064828,7,0.17356648,25026
62006362110938,2,0.022988505700000002,2007
62006362108568,2,0.0274253731,2007
62006362014895,4,0.6285714286,4021
62006362108206,3,0.0354374308,3011
62006362016700,4,0.0588355465,22008
62006362109620,2,0.0273972603,2007
62006362067312,1,0.033333333300000004,1004
62006362109578,3,0.035555555600000004,12006
62006362112105,3,0.034090909100000004,3009
62006362107655,5,0.0880952381,14021
62006362064061,1,0.0666666667,1007
62006362108627,2,0.022988505700000002,2007
62006362028431,449,7.8905348231,140808133
62006362065438,83,3.150303289,534356766
62006362006739,386,24.2980678747,227934107
62006362104823,579,18.2845095996,80866043
62006362035854,111,1.7983535239,574407008
62006362108159,186,2.4405777424,41967916
62006362046145,166,13.0427902628,740249557
62006362062298,188,14.1999754473,90379016
62006362104533,218,3.9892302086,117702688
62006362105172,124,2.1413101292,44385504
62006362030947,356,6.5232181763,1020153119
62006362054161,157,7.451268228,4624953012
62006362067030,153,5.5427356240000005,461274107
62006362000501,79,1.4096892098,49334024
62006362049738,454,22.7438680676,238344017
62006362101596,107,14.8072253726,67207008
62006362065229,2385,130.7883389897,8056442865
62006362066092,22,0.2776398855,51080008
62006362015098,107,36.8925599717,14167111
62006362050468,64,0.8817828731,678952006
62006362045685,206,12.353071108,44053012
62006362110537,2,0.023255814000000003,2007
62006362060897,38,1.9494814618,37150000
62006362057806,132,5.0608877139,2169480112
62006362031976,990,127.8963129754,2741974500
62006362067156,136,3.9565155554,232515111
62006362013260,2,0.0368906456,2008
62006362101807,626,34.9266696326,76535313
62006362019149,180,3.8366498761,51913012
62006362046351,1444,106.3796018024,197534107
62006362000558,180,4.8841188005,743014016
62006362100565,118,8.3865562105,144096504
62006362037078,526,24.6085769078,540321016
62006362069694,25,1.6633602632,11676029
62006362104597,79,1.2270583886,31746321
62006362060821,167,31.8267652788,2419743004
62006362040045,86,2.6904421123,13082039
62006362010558,96,10.0780749741,624653012
62006362035757,61,2.9868403688000003,1688900111
62006362002402,369,17.0363618513,585406938
62006362068209,134,8.0326060864,294198409
62006362104167,207,6.526472877,438248362
62006362055360,37,2.6700292336,4135503377
62006362056459,3,0.0627773323,3012
62006362100239,37,1.3003167731,5286024
62006362065502,29,1.2736454195,1379203012
62006362021276,59,0.915168603,18642117
62006362057681,98,3.5906325464,4072804024
62006362103754,46,2.5873386749,16954015
62006362060685,30,1.5092038168,402293012
62006362059977,23,1.6858311075999999,1888516
62006362063104,13,0.4445892489,3663012
62006362023459,118,2.2992781717,304187117
62006362046579,5,0.2006275748,54012
62006362061122,54,5.836483137,1033833010
62006362104786,215,3.8580914179,161875019
62006362064891,58,2.3155342995,126153012
62006362069392,575,26.2989379524,664895034
62006362104573,450,9.8270235642,241641513
62006362019131,326,14.8656105097,429534013
62006362017791,205,21.964614536,42433712
62006362012302,109,1.9442758640000002,65916107
62006362025589,50,2.8950406617,123268605
62006362055163,32,0.9980394729000001,1284432008
62006362046396,88,16.3888671241,754421008
62006362057931,96,7.4417724960000005,224637008
62006362063957,56,3.5482530943,55343012
62006362065673,74,3.6971361287,861183012
62006362029785,210,2.8418415742,41007031
62006362057373,67,1.8402044387,39458012
62006362060530,107,7.4120877407,67868209
62006362039548,584,16.3228539907,615174165
62006362051506,242,12.4285212029,56398012
62006362034894,52,2.9268996975,1078621192
62006362008789,382,19.2026074697,139530621
62006362057120,7,0.2017249887,167266004
62006362063100,7,0.0892576223,1523302008
62006362063847,604,8.5091666114,3702281504
62006362106053,90,1.4867676511,13474015
62006362040758,30,1.0786826425,132853012
62006362031456,327,4.972596367,459495212
62006362025873,186,8.6753099669,144588806
62006362001567,37,0.5134295011000001,25361024
62006362017606,171,2.4491808628,110719107
62006362107497,11,0.1660263207,7183011
62006362107385,9,0.14181764200000002,4554019
62006362066325,53,4.5270434359,200293012
62006362108093,30,0.3811584658,68983010
62006362021957,22,0.5788145806,200925028
62006362101178,66,3.7114713453,62828012
62006362065861,225,5.6620925898,82896025
62006362038608,10,0.2202024425,648018
62006362028720,111,3.8081277534,4261920183
62006362110523,20,0.2346010818,184203012
62006362105396,67,1.4905626755,82703023
62006362000964,27,1.1843450802,68904107
62006362101036,441,9.190121402,774333012
62006362032875,597,8.671868237,2915270103
62006362047525,11,0.24847577210000002,2363012
62006362049404,253,3.96697449,363921032
62006362064120,324,9.5565851684,309565107
62006362057553,8,0.3914562025,23351004
62006362003686,118,3.6724800374,79358012
62006362064244,4,0.1991261971,4016
62006362109208,62,0.7960189508000001,11072507
62006362032917,221,3.8303057088,44232511
62006362066835,20,0.7462942014,48943012
62006362062544,659,15.9220078227,163501004
62006362009411,82,1.9349014749000002,8163013
62006362057436,329,18.0384763245,163224607
62006362013182,32,0.7506822851,237505112
62006362034435,25,0.520108986,7880012
62006362104348,61,2.0410585501,9199015
62006362027331,207,3.8759565821,618241022
62006362041337,172,5.1450079272,88251012
62006362068762,6,0.49027777780000004,713012
62006362056413,24,1.1083121556,414116240
62006362107822,7,0.0863855951,12175007
62006362106848,717,9.8933972757,329625016
62006362031339,32,2.0142546598,1732322008
62006362023358,4,0.0454545455,4014
62006362103460,25,1.171291511,2466027
62006362007540,68,0.9967708087,142863103
62006362045331,10,0.3285688067,236203012
62006362063603,21,0.7967816174,8469016
62006362111586,2,0.022471910100000003,2006
62006362032324,14,0.1790865465,113013
62006362062526,73,4.3445729012,45306008
62006362107265,174,2.4055013493,43722012
62006362004135,63,1.2043237117,122943012
62006362038592,66,9.6171760046,101283012
62006362026848,22,0.3034823151,158314025
62006362060584,7,0.19402816280000001,25029
62006362105427,7,0.13960784310000002,7023
62006362062910,139,4.3233904953,564102008
62006362102392,28,1.7544914855,660453012
62006362061902,4,0.3605862403,1902008
62006362059165,78,2.3519402753,19514016
62006362069224,31,0.6706767229,156311107
62006362056319,4,0.12988581470000002,4024
62006362042994,27,1.6205561663,156687000
62006362103946,51,4.7898792117,109298042
62006362010092,51,1.1048401483,51078012
62006362101066,25,0.3330670859,190587007
62006362105362,5,0.1154351396,14024
62006362104477,19,0.6327685672000001,90304015
62006362105282,227,3.8519965281,149140889
62006362105502,29,0.4943450601,78504014
62006362104684,55,1.8246409849,2418307026
62006362052698,6,0.1321770619,597020
62006362014450,108,5.1922439311,17202567
62006362060713,9,0.6588081175,5092008
62006362107760,13,0.2058150703,675104013
62006362066177,42,5.0445002082,388003012
62006362011547,51,0.8112204975,4402512
62006362034623,6,0.3034482759,7503013
62006362068905,25,2.9124414981,17774016
62006362024330,5,0.1032425706,23012
62006362100696,3,0.2373015873,3010
62006362066361,3,0.0955205811,3012
62006362102927,16,0.2051675095,17310007
62006362040462,17,1.3306662550000001,238043012
62006362069394,43,0.6276965312,114974015
62006362066860,11,0.17806477510000002,107046020
62006362110623,36,0.41015354,77602015
62006362060454,78,2.9444316401,51503041
62006362108469,226,2.9564480353,36558007
62006362108062,9,0.12355896370000001,998011
62006362048494,16,0.7942572670000001,712368613
62006362069543,7,0.1851527699,500015015
62006362040152,3,0.0627773323,3012
62006362065569,5,0.0738734832,5114
62006362061230,203,12.4028594771,80219280
62006362069606,6,0.1557826223,24019
62006362107253,1,0.0144927536,1004
62006362038213,2,0.0577385726,2009
62006362022722,12,0.3206702759,234215028
62006362031101,5,0.0628650991,12003020
62006362045257,3,0.1202380952,3008
62006362106366,20,0.33880898870000004,36253011
62006362068358,5,0.3118392733,23012
62006362108001,25,0.3220830696,24343009
62006362068471,36,0.49708528630000004,34675008
62006362105741,18,0.294855256,12280015
62006362109861,7,0.085249909,3113010
62006362109568,90,1.0752998159,134001307
62006362103097,3,0.07828576350000001,12008
62006362007625,17,0.2380064012,231003103
62006362066414,5,0.0755118755,14032
62006362047256,12,3.9315834613,55463010
62006362032935,4,0.1537957212,4017
62006362066122,12,0.24612984670000002,270016022
62006362003175,1,0.0357142857,1004
62006362060470,7,0.1224935558,50604107
62006362066149,2,0.0336986301,2008
62006362061837,2,0.5,2011
62006362029489,106,2.8559400631000003,110448044
62006362105832,7,0.15202013420000002,35027
62006362064080,596,53.6301657544,695853304
62006362110290,2,0.0235294118,2007
62006362068439,4,0.073255814,4012
62006362103926,4,0.1112457195,4013
62006362111365,2,0.022471910100000003,2007
62006362100504,3,0.11025641030000001,12007
62006362110170,25,0.28661129690000003,2022007
62006362043190,4,0.0481242895,213011
62006362065116,16,0.6354401677,3608012
62006362047536,3,0.1034482759,12011
62006362053883,2,0.5185185185,191000000
62006362042454,23,3.0699516553,214943012
62006362110491,9,0.10582959930000001,483011
62006362040820,3,0.0939754169,3011
62006362065531,7,0.16714322110000002,34019
62006362017492,3,0.1093073593,3103
62006362102487,5,0.16749072240000001,5016
62006362064417,13,9.2638888889,1624000
62006362063770,2,0.0291442745,13500000
62006362111711,2,0.022727272700000002,2007
62006362046965,1,0.0212765957,1002
62006362110485,3,0.0347653668,12007
62006362040977,28,1.5518568181,1582355028
62006362105262,2,0.039935064900000004,2008
62006362107689,5,0.07584402180000001,523011
62006362065301,3,0.12,3019
62006362052984,1,0.0204081633,1012
62006362109604,3,0.0405405405,3009
62006362101592,3,0.15,1674000
62006362052294,284,32.5342145453,125139000
62006362045517,222,8.3198251656,1080473914
62006362068898,37,1.160093205,2747350000
62006362101604,2018,113.594198019,409514420
62006362045855,7,0.09583617080000001,4061004
62006362031585,208,20.0293962576,14193292008
62006362103075,86,3.0905826203,1212582009
62006362100179,3,0.0448275862,3011
62006362101849,54,2.354642202,10367012
62006362055645,709,50.0881966766,1439689012
62006362064713,133,4.3284341889,92994017
62006362064971,166,11.3099407184,634543004
62006362002782,142,2.771399061,125571112
62006362100371,13,0.6064935065,2085016
62006362067878,27,3.2736590019,15613012
62006362105525,15,0.3160159769,1547106114
62006362039679,629,14.3842183171,139140124
62006362037960,170,7.1989253801,90586004
62006362062795,41,2.198841102,600804107
62006362040853,60,2.0511530095,93636008
62006362059469,48,3.2767746743,176155016
62006362107070,3,0.0422705314,3011
62006362061939,1255,21.1778682098,275879012
62006362062068,122,10.7500537812,876814016
62006362109722,49,0.6114479339000001,11042007
62006362061420,44,2.092255588,7555134242
62006362004288,41,0.7911048733,18803012
62006362042681,242,19.0183811776,144328017
62006362066609,17,0.4150169789,765751004
62006362049057,1,0.0158730159,1002
62006362056734,129,7.5416867654,135953012
62006362067415,211,9.0432948906,123358012
62006362100303,71,3.7861925891,534027028
62006362068055,92,1.4231499747,55075022
62006362035320,497,31.5769868125,5055398273
62006362059654,84,2.830078437,66631012
62006362060131,44,1.0647897069,69841391
62006362037060,213,10.1660278612,12420369107
62006362023894,748,32.4608987752,316951034
62006362035690,38,0.8160857266,7558596022
62006362109145,21,0.29622345310000003,1085014
62006362101096,79,5.8277283292,1395302008
62006362059893,628,37.220736051,313517512
62006362059915,916,47.0404519437,4804529129
62006362105820,192,2.8511030611,369519420
62006362021250,184,5.150537032,34845474
62006362040888,372,23.4500337552,392345035
62006362106523,111,1.8517056722,39580011
62006362104507,67,1.2160043236,11964008
62006362021769,71,1.6010607279,227160008
62006362033873,433,9.7012860656,125851129
62006362052966,158,15.315672258,67631004
62006362101650,144,2.5660273414,81718011
62006362064196,537,39.2767100754,727459012
62006362045533,107,9.4163961328,9638890987
62006362056139,90,5.1329060096,1221830139
62006362108167,119,1.5998086471000001,4651015
62006362103882,233,6.8948962035,541295016
62006362061491,72,6.2348403152,530043012
62006362064223,116,6.7629960572000005,15555004
62006362057809,516,45.9699584881,351773012
62006362033837,53,4.2317703024,442784107
62006362062664,34,4.1979380158,127339016
